period,brand,category,channel,province,units_sold,list_price,std_cost,revenue_zar,gross_margin_zar,trade_spend_zar,net_revenue_zar,weighted_distribution,promo_flag,sku_grade
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Gauteng,43,46.44,24.94,1996.92,924.5,215.55,1781.37,67.0,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,Convenience,Gauteng,15,53.02,26.61,795.3,396.15,82.09,713.21,59.5,0,A
2024Q4,Cappy,Juices & Nectars,Mass Retail,Gauteng,3,68.37,41.38,205.11,80.97,8.37,196.74,79.6,0,D
2024Q1,Fanta,Carbonated Soft Drinks,Mass Retail,Gauteng,11,47.86,24.58,526.46,256.08,54.77,471.69,48.5,0,A
2024Q2,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Western Cape,13,48.29,26.6,627.77,281.97,70.2,557.57,77.8,0,A
2024Q4,Schweppes,Mixers,Convenience,Western Cape,119,61.09,33.02,7269.71,3340.33,829.32,6440.39,71.6,0,B
2024Q2,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Gauteng,6,53.14,27.23,318.84,155.46,14.64,304.2,83.1,0,A
2024Q4,Fanta,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,59,49.28,27.56,2907.52,1281.48,138.88,2768.64,87.4,1,B
2024Q4,Fanta,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,51,61.8,31.72,3151.8,1534.08,155.26,2996.54,56.2,1,B
2024Q1,Schweppes,Mixers,Mass Retail,Eastern Cape,75,56.07,31.22,4205.25,1863.75,392.46,3812.79,53.3,1,B
2024Q2,Fanta,Carbonated Soft Drinks,Mass Retail,Gauteng,76,50.16,24.38,3812.16,1959.28,307.08,3505.08,47.7,0,A
2024Q1,Schweppes,Mixers,Convenience,Western Cape,98,60.63,30.28,5941.74,2974.3,316.85,5624.89,69.9,0,C
2024Q4,Fanta,Carbonated Soft Drinks,Mass Retail,Eastern Cape,15,42.43,22.94,636.45,292.35,29.57,606.88,86.0,1,B
2024Q4,Cappy,Juices & Nectars,On-Trade,Gauteng,27,76.88,43.49,2075.76,901.53,91.99,1983.77,92.2,1,C
2024Q1,Sprite,Carbonated Soft Drinks,Convenience,Free State,77,58.06,32.26,4470.62,1986.6,299.47,4171.15,96.8,1,B
2024Q2,Coca-Cola,Carbonated Soft Drinks,Wholesale,KwaZulu-Natal,14,50.73,24.37,710.22,369.04,43.2,667.02,49.6,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Western Cape,57,47.36,25.38,2699.52,1252.86,287.63,2411.89,71.8,0,A
2024Q2,Coca-Cola,Carbonated Soft Drinks,Convenience,Limpopo,129,57.01,29.2,7354.29,3587.49,513.79,6840.5,47.7,0,C
2024Q1,Sprite,Carbonated Soft Drinks,Mass Retail,Gauteng,117,54.28,27.62,6350.76,3119.22,475.96,5874.8,54.6,0,C
2024Q4,Coca-Cola,Carbonated Soft Drinks,On-Trade,Limpopo,47,54.44,33.33,2558.68,992.17,301.25,2257.43,85.9,0,B
2024Q2,Powerade,Sports Drinks,Mass Retail,KwaZulu-Natal,26,59.49,36.83,1546.74,589.16,112.93,1433.81,55.6,0,A
2024Q4,Coca-Cola,Carbonated Soft Drinks,Convenience,Limpopo,114,48.18,28.44,5492.52,2250.36,590.18,4902.34,88.5,0,D
2024Q4,Cappy,Juices & Nectars,Convenience,Western Cape,15,75.91,43.53,1138.65,485.7,121.77,1016.88,63.6,0,B
2024Q3,Coca-Cola,Carbonated Soft Drinks,E-Commerce,KwaZulu-Natal,56,43.68,21.29,2446.08,1253.84,250.28,2195.8,52.4,1,B
2024Q3,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Gauteng,43,46.48,24.17,1998.64,959.33,138.8,1859.84,94.4,0,A
2024Q2,Sprite,Carbonated Soft Drinks,E-Commerce,Western Cape,40,60.31,36.26,2412.4,962.0,246.75,2165.65,95.5,1,B
2024Q1,Monster,Energy Drinks,Mass Retail,Mpumalanga,37,117.2,63.25,4336.4,1996.15,351.32,3985.08,89.0,0,A
2024Q4,Fanta,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,68,53.25,27.95,3621.0,1720.4,280.13,3340.87,91.9,0,B
2024Q2,Bonaqua,Water,On-Trade,Gauteng,23,40.99,19.9,942.77,485.07,47.55,895.22,75.8,0,C
2024Q3,Monster,Energy Drinks,On-Trade,Western Cape,37,114.1,59.46,4221.7,2021.68,223.41,3998.29,90.0,0,A
2024Q1,Coca-Cola,Carbonated Soft Drinks,Convenience,KwaZulu-Natal,63,60.05,29.73,3783.15,1910.16,168.59,3614.56,65.0,0,A
2024Q4,Stoney,Carbonated Soft Drinks,Mass Retail,Gauteng,79,66.58,40.99,5259.82,2021.61,571.47,4688.35,71.3,0,B
2024Q4,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Northern Cape,18,53.42,33.12,961.56,365.4,78.37,883.19,93.2,0,B
2024Q3,Bonaqua,Water,On-Trade,Western Cape,16,40.99,22.97,655.84,288.32,57.59,598.25,86.8,1,C
2024Q2,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Western Cape,63,51.75,32.02,3260.25,1242.99,180.33,3079.92,91.1,1,A
2024Q3,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Gauteng,22,55.18,33.9,1213.96,468.16,116.1,1097.86,66.2,0,C
2024Q2,Schweppes,Mixers,On-Trade,Gauteng,60,52.29,31.66,3137.4,1237.8,314.98,2822.42,89.2,0,B
2024Q4,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Gauteng,54,49.43,25.96,2669.22,1267.38,319.41,2349.81,65.0,0,A
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Western Cape,59,47.02,23.29,2774.18,1400.07,322.59,2451.59,60.6,0,D
2024Q3,Cappy,Juices & Nectars,Wholesale,Free State,7,60.72,31.47,425.04,204.75,18.39,406.65,60.9,0,B
2024Q2,Coca-Cola,Carbonated Soft Drinks,On-Trade,Western Cape,8,49.89,26.08,399.12,190.48,33.67,365.45,61.0,0,D
2024Q3,Fanta,Carbonated Soft Drinks,Petrol & Travel,Gauteng,24,48.41,26.27,1161.84,531.36,50.32,1111.52,70.3,0,A
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Gauteng,20,53.93,26.47,1078.6,549.2,97.57,981.03,45.5,0,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Gauteng,34,48.89,28.53,1662.26,692.24,98.67,1563.59,50.5,1,B
2024Q3,Sprite,Carbonated Soft Drinks,Convenience,Gauteng,47,58.78,29.84,2762.66,1360.18,268.78,2493.88,82.6,0,B
2024Q3,Schweppes,Mixers,Mass Retail,Eastern Cape,73,55.97,30.36,4085.81,1869.53,456.88,3628.93,49.9,1,B
2024Q3,Coca-Cola,Carbonated Soft Drinks,On-Trade,Western Cape,42,53.45,27.94,2244.9,1071.42,196.98,2047.92,65.3,1,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,Convenience,Northern Cape,9,54.82,27.42,493.38,246.6,56.88,436.5,51.4,0,B
2024Q1,Sprite,Carbonated Soft Drinks,E-Commerce,Gauteng,44,49.13,27.08,2161.72,970.2,176.57,1985.15,74.4,0,B
2024Q2,Schweppes,Mixers,On-Trade,Eastern Cape,20,51.33,25.28,1026.6,521.0,77.66,948.94,87.6,1,B
2024Q2,Stoney,Carbonated Soft Drinks,Mass Retail,Free State,17,52.9,26.16,899.3,454.58,90.82,808.48,86.7,0,A
2024Q1,Cappy,Juices & Nectars,Wholesale,KwaZulu-Natal,39,81.08,41.9,3162.12,1528.02,292.22,2869.9,68.6,0,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,On-Trade,KwaZulu-Natal,11,46.11,27.64,507.21,203.17,49.87,457.34,82.3,1,B
2024Q3,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Gauteng,41,57.0,30.93,2337.0,1068.87,255.28,2081.72,65.9,0,C
2024Q1,Sprite,Carbonated Soft Drinks,On-Trade,Gauteng,224,51.48,25.0,11531.52,5931.52,886.65,10644.87,74.5,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Gauteng,22,55.56,33.55,1222.32,484.22,88.35,1133.97,81.8,1,C
2024Q1,Cappy,Juices & Nectars,Mass Retail,Western Cape,54,63.0,30.35,3402.0,1763.1,399.67,3002.33,55.1,0,A
2024Q3,Schweppes,Mixers,Convenience,Gauteng,300,60.46,29.73,18138.0,9219.0,1255.47,16882.53,53.3,0,B
2024Q4,Powerade,Sports Drinks,Convenience,Western Cape,137,69.75,42.06,9555.75,3793.53,740.13,8815.62,57.4,0,B
2024Q4,Coca-Cola,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,29,52.55,29.84,1523.95,658.59,62.55,1461.4,58.0,0,A
2024Q4,Cappy,Juices & Nectars,Mass Retail,KwaZulu-Natal,22,50.37,28.84,1108.14,473.66,65.12,1043.02,59.9,0,C
2024Q4,Coca-Cola,Carbonated Soft Drinks,On-Trade,Gauteng,25,52.13,29.91,1303.25,555.5,116.78,1186.47,49.2,0,B
2024Q3,Coca-Cola,Carbonated Soft Drinks,On-Trade,Gauteng,10,52.47,29.29,524.7,231.8,45.98,478.72,93.8,0,A
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,19,50.54,30.3,960.26,384.56,103.41,856.85,54.3,1,A
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Gauteng,74,56.03,28.28,4146.22,2053.5,387.49,3758.73,59.8,1,B
2024Q2,Cappy,Juices & Nectars,Convenience,Gauteng,39,56.02,33.2,2184.78,889.98,174.55,2010.23,60.8,0,B
2024Q2,Fanta,Carbonated Soft Drinks,Wholesale,Northern Cape,18,53.27,27.05,958.86,471.96,105.45,853.41,74.6,1,A
2024Q2,Stoney,Carbonated Soft Drinks,E-Commerce,Gauteng,25,63.41,33.47,1585.25,748.5,144.99,1440.26,80.0,0,D
2024Q2,Sprite,Carbonated Soft Drinks,Mass Retail,Gauteng,37,50.36,28.58,1863.32,805.86,202.76,1660.56,70.7,0,A
2024Q3,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Free State,80,45.99,27.97,3679.2,1441.6,385.73,3293.47,78.8,0,A
2024Q4,Fanta,Carbonated Soft Drinks,Convenience,Gauteng,119,54.49,27.28,6484.31,3237.99,503.27,5981.04,61.0,0,B
2024Q2,Coca-Cola,Carbonated Soft Drinks,E-Commerce,KwaZulu-Natal,15,53.8,25.95,807.0,417.75,57.91,749.09,62.1,0,C
2024Q4,Schweppes,Mixers,On-Trade,KwaZulu-Natal,38,59.08,31.07,2245.04,1064.38,122.0,2123.04,77.8,0,B
2024Q4,Bonaqua,Water,Convenience,Western Cape,10,40.12,19.42,401.2,207.0,24.57,376.63,69.2,0,B
2024Q4,Powerade,Sports Drinks,On-Trade,Mpumalanga,26,73.32,43.37,1906.32,778.7,227.74,1678.58,83.0,0,B
2024Q2,Coca-Cola,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,26,54.78,26.38,1424.28,738.4,169.43,1254.85,71.0,0,C
2024Q2,Monster,Energy Drinks,Mass Retail,Gauteng,23,122.07,67.84,2807.61,1247.29,233.57,2574.04,56.7,1,C
2024Q4,Powerplay,Energy Drinks,Convenience,Gauteng,14,109.49,57.86,1532.86,722.82,84.13,1448.73,82.5,0,D
2024Q2,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Free State,7,58.56,36.28,409.92,155.96,17.09,392.83,61.1,1,B
2024Q4,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Limpopo,12,49.27,25.47,591.24,285.6,35.84,555.4,71.8,0,C
2024Q2,Schweppes,Mixers,Convenience,KwaZulu-Natal,39,67.63,34.2,2637.57,1303.77,276.43,2361.14,70.0,1,B
2024Q2,Monster,Energy Drinks,E-Commerce,North West,47,106.66,61.69,5013.02,2113.59,403.66,4609.36,61.2,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,66,53.33,29.75,3519.78,1556.28,218.71,3301.07,47.3,1,C
2024Q4,Coca-Cola,Carbonated Soft Drinks,Wholesale,KwaZulu-Natal,14,53.86,29.48,754.04,341.32,72.32,681.72,61.3,0,B
2024Q4,Powerade,Sports Drinks,On-Trade,Eastern Cape,9,78.31,47.43,704.79,277.92,67.21,637.58,64.1,0,B
2024Q1,Sprite,Carbonated Soft Drinks,Mass Retail,Limpopo,64,58.35,33.24,3734.4,1607.04,262.71,3471.69,63.5,0,B
2024Q4,Schweppes,Mixers,Mass Retail,Mpumalanga,38,56.28,29.93,2138.64,1001.3,193.4,1945.24,71.5,0,C
2024Q2,Coca-Cola,Carbonated Soft Drinks,Convenience,KwaZulu-Natal,59,57.8,29.77,3410.2,1653.77,156.66,3253.54,89.5,0,A
2024Q2,Coca-Cola,Carbonated Soft Drinks,Convenience,KwaZulu-Natal,22,48.34,25.11,1063.48,511.06,122.3,941.18,55.9,1,C
2024Q4,Schweppes,Mixers,Mass Retail,Gauteng,52,53.68,32.44,2791.36,1104.48,199.5,2591.86,52.2,0,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Northern Cape,32,53.84,28.06,1722.88,824.96,175.01,1547.87,54.6,1,B
2024Q3,Sprite,Carbonated Soft Drinks,On-Trade,KwaZulu-Natal,19,57.16,28.18,1086.04,550.62,116.67,969.37,87.5,0,B
2024Q4,Schweppes,Mixers,On-Trade,Eastern Cape,30,50.89,28.72,1526.7,665.1,174.92,1351.78,54.0,0,A
2024Q4,Coca-Cola,Carbonated Soft Drinks,Convenience,Western Cape,28,47.05,23.9,1317.4,648.2,140.82,1176.58,58.5,0,A
2024Q3,Coca-Cola,Carbonated Soft Drinks,Convenience,Gauteng,75,50.95,29.86,3821.25,1581.75,170.45,3650.8,48.6,0,D
2024Q3,Sprite,Carbonated Soft Drinks,On-Trade,Free State,8,53.01,31.33,424.08,173.44,21.33,402.75,96.6,1,C
2024Q3,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Mpumalanga,24,49.03,27.03,1176.72,528.0,67.42,1109.3,84.0,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Gauteng,37,54.36,32.23,2011.32,818.81,99.94,1911.38,59.2,0,C
2024Q4,Schweppes,Mixers,Convenience,Gauteng,33,59.95,28.84,1978.35,1026.63,139.31,1839.04,45.4,1,A
2024Q1,Stoney,Carbonated Soft Drinks,Mass Retail,Eastern Cape,6,57.28,27.76,343.68,177.12,16.95,326.73,74.2,0,A
2024Q2,Sprite,Carbonated Soft Drinks,Mass Retail,Gauteng,113,52.56,26.43,5939.28,2952.69,295.57,5643.71,89.5,0,D
2024Q3,Cappy,Juices & Nectars,Convenience,Western Cape,54,66.35,35.79,3582.9,1650.24,144.32,3438.58,94.7,1,C
2024Q3,Coca-Cola,Carbonated Soft Drinks,Wholesale,Eastern Cape,12,56.84,31.03,682.08,309.72,57.15,624.93,66.6,0,A
2024Q2,Coca-Cola,Carbonated Soft Drinks,Wholesale,Mpumalanga,25,53.14,26.1,1328.5,676.0,154.73,1173.77,70.9,1,A
2024Q4,Coca-Cola,Carbonated Soft Drinks,Wholesale,Western Cape,9,54.0,29.43,486.0,221.13,43.73,442.27,91.1,1,C
2024Q2,Bonaqua,Water,Petrol & Travel,Gauteng,28,40.0,19.74,1120.0,567.28,129.54,990.46,94.6,0,A
2024Q4,Cappy,Juices & Nectars,Mass Retail,Western Cape,72,69.03,33.7,4970.16,2543.76,246.32,4723.84,61.8,0,A
2024Q2,Cappy,Juices & Nectars,Convenience,KwaZulu-Natal,46,48.85,25.02,2247.1,1096.18,206.44,2040.66,92.1,0,B
2024Q3,Monster,Energy Drinks,On-Trade,Eastern Cape,9,120.82,71.4,1087.38,444.78,84.81,1002.57,63.0,0,C
2024Q4,Bonaqua,Water,Mass Retail,Mpumalanga,32,42.29,21.61,1353.28,661.76,126.09,1227.19,69.0,1,C
2024Q4,Bonaqua,Water,Convenience,Eastern Cape,50,41.89,22.69,2094.5,960.0,210.0,1884.5,75.8,0,C
2024Q2,Coca-Cola,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,38,53.2,31.1,2021.6,839.8,186.03,1835.57,90.2,0,A
2024Q4,Powerade,Sports Drinks,Wholesale,Northern Cape,51,63.89,38.89,3258.39,1275.0,219.32,3039.07,86.5,1,A
2024Q3,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Eastern Cape,37,53.61,30.01,1983.57,873.2,203.1,1780.47,88.1,0,C
2024Q1,Fanta,Carbonated Soft Drinks,Mass Retail,Free State,35,49.71,30.44,1739.85,674.45,112.42,1627.43,45.5,0,A
2024Q2,Bonaqua,Water,Mass Retail,Free State,98,38.41,18.69,3764.18,1932.56,214.6,3549.58,92.4,1,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,Petrol & Travel,KwaZulu-Natal,19,57.37,32.86,1090.03,465.69,50.04,1039.99,60.2,0,D
2024Q3,Coca-Cola,Carbonated Soft Drinks,Convenience,Gauteng,38,56.66,27.56,2153.08,1105.8,224.24,1928.84,47.9,0,A
2024Q4,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Western Cape,31,45.86,22.48,1421.66,724.78,120.75,1300.91,71.4,0,A
2024Q2,Schweppes,Mixers,Convenience,Western Cape,50,62.74,35.14,3137.0,1380.0,299.88,2837.12,52.6,0,A
2024Q1,Coca-Cola,Carbonated Soft Drinks,On-Trade,KwaZulu-Natal,69,46.68,26.37,3220.92,1401.39,292.88,2928.04,91.6,0,A
2024Q3,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Gauteng,52,58.14,28.53,3023.28,1539.72,221.1,2802.18,89.4,0,C
2024Q2,Coca-Cola,Carbonated Soft Drinks,On-Trade,Gauteng,7,39.55,22.41,276.85,119.98,30.65,246.2,54.2,0,A
2024Q1,Sprite,Carbonated Soft Drinks,Mass Retail,Gauteng,8,52.56,32.0,420.48,164.48,17.09,403.39,51.5,0,B
2024Q1,Sprite,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,68,51.14,30.51,3477.52,1402.84,209.94,3267.58,55.2,1,A
2024Q4,Coca-Cola,Carbonated Soft Drinks,Convenience,North West,19,48.57,29.22,922.83,367.65,93.76,829.07,45.1,0,B
2024Q2,Coca-Cola,Carbonated Soft Drinks,On-Trade,Eastern Cape,39,49.46,24.79,1928.94,962.13,86.77,1842.17,85.3,0,C
2024Q4,Coca-Cola,Carbonated Soft Drinks,Mass Retail,North West,10,59.87,29.3,598.7,305.7,59.37,539.33,88.5,1,C
2024Q4,Powerade,Sports Drinks,Convenience,KwaZulu-Natal,71,56.28,31.78,3995.88,1739.5,344.65,3651.23,81.7,0,B
2024Q4,Cappy,Juices & Nectars,On-Trade,Free State,79,55.61,32.14,4393.19,1854.13,383.94,4009.25,65.5,0,C
2024Q4,Powerplay,Energy Drinks,E-Commerce,Western Cape,74,124.05,63.11,9179.7,4509.56,738.77,8440.93,91.9,0,C
2024Q4,Bonaqua,Water,Wholesale,Gauteng,64,43.79,21.96,2802.56,1397.12,215.12,2587.44,50.9,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,E-Commerce,KwaZulu-Natal,72,48.82,29.0,3515.04,1427.04,391.57,3123.47,85.0,0,B
2024Q2,Fanta,Carbonated Soft Drinks,On-Trade,KwaZulu-Natal,8,53.68,27.1,429.44,212.64,21.67,407.77,54.6,0,A
2024Q1,Fanta,Carbonated Soft Drinks,Mass Retail,Gauteng,49,46.96,23.75,2301.04,1137.29,271.58,2029.46,64.4,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Western Cape,88,50.48,25.77,4442.24,2174.48,473.02,3969.22,79.8,1,B
2024Q1,Cappy,Juices & Nectars,E-Commerce,Gauteng,43,65.59,32.67,2820.37,1415.56,251.88,2568.49,81.7,0,B
2024Q4,Powerplay,Energy Drinks,Mass Retail,North West,60,105.24,61.86,6314.4,2602.8,510.31,5804.09,77.0,0,C
2024Q1,Stoney,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,17,55.51,34.27,943.67,361.08,55.61,888.06,95.5,0,B
2024Q2,Sprite,Carbonated Soft Drinks,Mass Retail,Western Cape,29,53.64,29.32,1555.56,705.28,165.9,1389.66,62.4,0,D
2024Q2,Coca-Cola,Carbonated Soft Drinks,Petrol & Travel,KwaZulu-Natal,40,64.52,31.49,2580.8,1321.2,121.35,2459.45,65.2,1,C
2024Q3,Stoney,Carbonated Soft Drinks,Mass Retail,Mpumalanga,226,57.35,33.08,12961.1,5485.02,1085.07,11876.03,65.1,1,B
2024Q3,Cappy,Juices & Nectars,On-Trade,Western Cape,22,58.74,35.79,1292.28,504.9,72.64,1219.64,66.9,0,B
2024Q4,Bonaqua,Water,Mass Retail,Gauteng,16,38.95,21.69,623.2,276.16,69.74,553.46,81.5,1,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,Petrol & Travel,Eastern Cape,63,51.92,30.27,3270.96,1363.95,390.77,2880.19,91.2,0,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,On-Trade,Gauteng,28,58.72,30.1,1644.16,801.36,97.47,1546.69,66.1,1,C
2024Q3,Coca-Cola,Carbonated Soft Drinks,On-Trade,Western Cape,33,46.51,28.54,1534.83,593.01,132.33,1402.5,66.7,1,C
2024Q1,Schweppes,Mixers,Mass Retail,North West,52,52.34,31.34,2721.68,1092.0,195.71,2525.97,74.2,0,B
2024Q4,Bonaqua,Water,Convenience,KwaZulu-Natal,28,38.77,22.57,1085.56,453.6,102.88,982.68,47.8,1,B
2024Q2,Stoney,Carbonated Soft Drinks,Convenience,Western Cape,13,64.01,38.02,832.13,337.87,35.25,796.88,55.1,0,B
2024Q1,Powerplay,Energy Drinks,Mass Retail,Northern Cape,29,117.07,69.68,3395.03,1374.31,367.61,3027.42,66.2,0,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Eastern Cape,43,53.97,33.04,2320.71,899.99,170.77,2149.94,86.5,1,D
2024Q1,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Gauteng,65,54.93,31.88,3570.45,1498.25,385.56,3184.89,66.9,0,D
2024Q4,Cappy,Juices & Nectars,Mass Retail,Gauteng,65,77.43,39.31,5032.95,2477.8,299.35,4733.6,63.2,0,B
2024Q3,Sprite,Carbonated Soft Drinks,On-Trade,Mpumalanga,19,56.12,32.91,1066.28,440.99,65.06,1001.22,80.6,1,A
2024Q4,Powerplay,Energy Drinks,Petrol & Travel,Northern Cape,41,122.91,60.48,5039.31,2559.63,212.38,4826.93,64.2,0,B
2024Q2,Coca-Cola,Carbonated Soft Drinks,Convenience,North West,12,55.51,27.25,666.12,339.12,75.42,590.7,60.9,1,D
2024Q4,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Free State,14,54.85,29.98,767.9,348.18,33.81,734.09,97.6,0,A
2024Q1,Coca-Cola,Carbonated Soft Drinks,Convenience,Western Cape,56,51.01,26.84,2856.56,1353.52,212.99,2643.57,49.1,0,C
2024Q1,Powerade,Sports Drinks,Convenience,Western Cape,35,66.58,36.98,2330.3,1036.0,104.66,2225.64,45.1,0,A
2024Q3,Coca-Cola,Carbonated Soft Drinks,Convenience,Gauteng,65,56.65,30.67,3682.25,1688.7,217.58,3464.67,81.0,0,C
2024Q2,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Western Cape,17,57.76,35.71,981.92,374.85,44.54,937.38,49.2,0,B
2024Q4,Sprite,Carbonated Soft Drinks,Convenience,Western Cape,11,60.46,35.47,665.06,274.89,50.69,614.37,46.1,0,C
2024Q2,Coca-Cola,Carbonated Soft Drinks,E-Commerce,KwaZulu-Natal,22,50.73,25.95,1116.06,545.16,87.16,1028.9,47.6,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,E-Commerce,Gauteng,8,54.15,31.2,433.2,183.6,45.2,388.0,77.5,1,C
2024Q2,Sprite,Carbonated Soft Drinks,On-Trade,Eastern Cape,14,57.18,35.38,800.52,305.2,87.72,712.8,77.2,0,B
2024Q3,Monster,Energy Drinks,Mass Retail,Western Cape,107,109.8,62.64,11748.6,5046.12,496.87,11251.73,95.3,0,C
2024Q1,Coca-Cola,Carbonated Soft Drinks,Wholesale,KwaZulu-Natal,11,50.35,25.44,553.85,274.01,28.57,525.28,56.7,0,A
2024Q2,Sprite,Carbonated Soft Drinks,Petrol & Travel,Gauteng,13,60.38,33.62,784.94,347.88,52.83,732.11,81.9,0,A
2024Q3,Coca-Cola,Carbonated Soft Drinks,Convenience,Western Cape,24,52.69,28.81,1264.56,573.12,128.52,1136.04,73.7,0,A
2024Q1,Cappy,Juices & Nectars,Mass Retail,Western Cape,30,65.61,33.52,1968.3,962.7,199.6,1768.7,72.8,1,C
2024Q4,Sprite,Carbonated Soft Drinks,Mass Retail,Gauteng,38,47.29,29.29,1797.02,684.0,124.25,1672.77,53.3,0,B
2024Q4,Stoney,Carbonated Soft Drinks,Mass Retail,Limpopo,54,51.05,27.84,2756.7,1253.34,262.33,2494.37,93.5,1,B
2024Q3,Powerade,Sports Drinks,E-Commerce,Eastern Cape,16,65.9,39.21,1054.4,427.04,101.31,953.09,56.3,0,A
2024Q2,Coca-Cola,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,12,53.21,30.87,638.52,268.08,60.78,577.74,92.0,0,A
2024Q1,Coca-Cola,Carbonated Soft Drinks,Mass Retail,Gauteng,152,56.98,29.53,8660.96,4172.4,872.06,7788.9,80.1,0,A
2024Q1,Monster,Energy Drinks,Wholesale,KwaZulu-Natal,55,122.35,61.48,6729.25,3347.85,763.98,5965.27,64.5,0,B
2024Q2,Sprite,Carbonated Soft Drinks,Mass Retail,Western Cape,14,54.06,32.65,756.84,299.74,78.41,678.43,86.7,1,A
2024Q3,Coca-Cola,Carbonated Soft Drinks,Wholesale,Gauteng,40,56.02,30.58,2240.8,1017.6,253.33,1987.47,80.3,1,B
2024Q2,Schweppes,Mixers,Convenience,Mpumalanga,199,58.81,35.63,11703.19,4612.82,730.18,10973.01,87.1,0,C
2024Q2,Sprite,Carbonated Soft Drinks,Mass Retail,Gauteng,99,57.08,31.83,5650.92,2499.75,593.73,5057.19,78.0,0,B
2024Q3,Sprite,Carbonated Soft Drinks,Mass Retail,Western Cape,69,58.87,32.73,4062.03,1803.66,354.26,3707.77,77.6,1,C
2024Q2,Schweppes,Mixers,On-Trade,Gauteng,26,66.81,37.7,1737.06,756.86,147.74,1589.32,85.4,0,B
2024Q3,Stoney,Carbonated Soft Drinks,Convenience,Limpopo,11,52.06,30.55,572.66,236.61,42.66,530.0,54.4,0,B
2024Q2,Sprite,Carbonated Soft Drinks,E-Commerce,Limpopo,14,55.3,31.73,774.2,329.98,76.75,697.45,71.5,0,B
2024Q1,Coca-Cola,Carbonated Soft Drinks,On-Trade,Western Cape,23,47.47,23.86,1091.81,543.03,77.5,1014.31,74.8,0,B
2024Q1,Schweppes,Mixers,E-Commerce,KwaZulu-Natal,34,69.22,36.31,2353.48,1118.94,121.14,2232.34,58.4,1,A
2024Q2,Coca-Cola,Carbonated Soft Drinks,Mass Retail,KwaZulu-Natal,66,54.38,31.59,3589.08,1504.14,328.4,3260.68,61.3,0,C
2024Q3,Fanta,Carbonated Soft Drinks,On-Trade,North West,21,50.53,30.68,1061.13,416.85,49.23,1011.9,71.6,0,C
2024Q4,Coca-Cola,Carbonated Soft Drinks,Convenience,Western Cape,36,54.82,31.53,1973.52,838.44,92.92,1880.6,70.9,0,B
2024Q4,Powerplay,Energy Drinks,On-Trade,Western Cape,18,107.79,54.77,1940.22,954.36,144.28,1795.94,57.6,0,C
